0 0.0 9.0
1 0.0 7.0
2 0.0 9.0
3 0.0 8.0
4 0.0 8.0
5 0.0 9.0
6 0.0 9.0
7 0.0 9.0
8 7.0 15.0
9 8.0 15.0
10 8.0 16.0
11 9.0 17.0
12 9.0 16.0
13 9.0 16.0
14 9.0 15.0
15 9.0 15.0
16 15.0 23.0
17 15.0 23.0
18 15.0 23.0
19 16.0 24.0
20 16.0 24.0
21 16.0 22.0
22 16.0 23.0
23 17.0 24.0
24 22.0 31.0
25 23.0 31.0
26 23.0 31.0
27 23.0 31.0
28 23.0 31.0
29 24.0 32.0
30 24.0 32.0
31 24.0 32.0
32 31.0 40.0
33 31.0 41.0
34 31.0 40.0
35 32.0 41.0
36 32.0 40.0
37 32.0 41.0
38 32.0 41.0
39 32.0 40.0
40 40.0 50.0
41 40.0 50.0
42 40.0 50.0
43 40.0 48.0
44 41.0 50.0
45 41.0 50.0
46 41.0 48.0
47 41.0 51.0
48 48.0 52.0
49 48.0 52.0
50 50.0 59.0
51 50.0 59.0
52 50.0 60.0
53 50.0 59.0
54 50.0 59.0
55 51.0 59.0
56 52.0 60.0
57 52.0 60.0
58 59.0 68.0
59 59.0 68.0
60 59.0 68.0
61 59.0 66.0
62 59.0 68.0
63 60.0 69.0
64 60.0 70.0
65 60.0 69.0
66 67.0 73.0
67 68.0 75.0
68 68.0 75.0
69 68.0 75.0
70 68.0 75.0
71 69.0 76.0
72 70.0 80.0
73 70.0 82.0
74 73.0 83.0
75 75.0 83.0
76 75.0 82.0
77 75.0 83.0
78 75.0 82.0
79 76.0 83.0
80 80.0 84.0
81 82.0 94.0
82 82.0 91.0
83 83.0 94.0
84 83.0 93.0
85 83.0 94.0
86 83.0 94.0
87 83.0 93.0
88 84.0 94.0
89 91.0 95.0
90 93.0 103.0
91 93.0 103.0
92 94.0 105.0
93 94.0 103.0
94 94.0 105.0
95 94.0 104.0
96 94.0 105.0
97 95.0 105.0
98 103.0 112.0
99 103.0 111.0
100 103.0 112.0
101 104.0 111.0
102 105.0 114.0
103 105.0 113.0
104 105.0 113.0
105 105.0 113.0
106 111.0 122.0
107 111.0 121.0
108 112.0 121.0
109 112.0 120.0
110 113.0 121.0
111 113.0 122.0
112 113.0 123.0
113 114.0 123.0
114 120.0 131.0
115 121.0 131.0
116 121.0 131.0
117 121.0 133.0
118 122.0 133.0
119 123.0 133.0
120 123.0 133.0
121 123.0 133.0
122 131.0 141.0
123 131.0 141.0
124 131.0 141.0
125 133.0 142.0
126 133.0 141.0
127 133.0 143.0
128 133.0 141.0
129 133.0 142.0
130 141.0 153.0
131 141.0 153.0
132 141.0 151.0
133 141.0 151.0
134 141.0 153.0
135 142.0 153.0
136 142.0 152.0
137 143.0 153.0
138 151.0 161.0
139 151.0 162.0
140 152.0 162.0
141 153.0 162.0
142 153.0 161.0
143 153.0 161.0
144 154.0 164.0
145 154.0 164.0
146 161.0 176.0
147 161.0 174.0
148 162.0 175.0
149 162.0 176.0
150 162.0 175.0
151 162.0 176.0
152 164.0 174.0
153 164.0 175.0
154 174.0 187.0
155 174.0 187.0
156 175.0 187.0
157 175.0 187.0
158 175.0 186.0
159 176.0 188.0
160 176.0 188.0
161 176.0 187.0
162 186.0 197.0
163 187.0 197.0
164 187.0 200.0
165 187.0 198.0
166 187.0 198.0
167 188.0 198.0
168 188.0 200.0
169 188.0 200.0
170 197.0 210.0
171 198.0 209.0
172 198.0 210.0
173 198.0 210.0
174 198.0 212.0
175 200.0 212.0
176 200.0 209.0
177 200.0 211.0
178 209.0 222.0
179 209.0 223.0
180 210.0 223.0
181 210.0 223.0
182 210.0 225.0
183 211.0 223.0
184 212.0 224.0
185 212.0 225.0
186 223.0 238.0
187 223.0 236.0
188 223.0 236.0
189 223.0 237.0
190 223.0 237.0
191 224.0 236.0
192 225.0 238.0
193 225.0 238.0
194 236.0 250.0
195 236.0 250.0
196 236.0 251.0
197 237.0 251.0
198 237.0 250.0
199 238.0 251.0
200 238.0 251.0
201 238.0 251.0
202 250.0 265.0
203 250.0 264.0
204 250.0 265.0
205 251.0 264.0
206 251.0 264.0
207 251.0 267.0
208 251.0 267.0
209 252.0 266.0
210 264.0 278.0
211 264.0 278.0
212 265.0 280.0
213 265.0 277.0
214 265.0 278.0
215 267.0 280.0
216 267.0 280.0
217 267.0 280.0
218 277.0 292.0
219 278.0 292.0
220 278.0 294.0
221 278.0 294.0
222 280.0 294.0
223 280.0 291.0
224 280.0 294.0
225 280.0 294.0
226 292.0 306.0
227 292.0 303.0
228 292.0 307.0
229 294.0 308.0
230 294.0 307.0
231 294.0 306.0
232 294.0 306.0
233 295.0 308.0
234 303.0 309.0
235 306.0 323.0
236 306.0 323.0
237 307.0 324.0
238 307.0 324.0
239 307.0 323.0
240 308.0 324.0
241 308.0 324.0
242 309.0 324.0
243 323.0 341.0
244 323.0 341.0
245 323.0 341.0
246 324.0 341.0
247 324.0 341.0
248 324.0 341.0
249 324.0 342.0
250 325.0 340.0
251 340.0 357.0
252 341.0 360.0
253 341.0 359.0
254 341.0 360.0
255 341.0 357.0
256 341.0 357.0
257 341.0 357.0
258 342.0 360.0
259 357.0 374.0
260 357.0 375.0
261 357.0 375.0
262 357.0 374.0
263 360.0 375.0
264 360.0 378.0
265 360.0 378.0
266 360.0 379.0
267 374.0 392.0
268 374.0 392.0
269 375.0 393.0
270 375.0 392.0
271 375.0 397.0
272 378.0 397.0
273 378.0 393.0
274 379.0 397.0
275 392.0 412.0
276 392.0 413.0
277 392.0 413.0
278 393.0 413.0
279 393.0 413.0
280 397.0 413.0
281 397.0 413.0
282 397.0 414.0
283 412.0 435.0
284 413.0 437.0
285 413.0 437.0
286 413.0 437.0
287 413.0 436.0
288 413.0 435.0
289 413.0 437.0
290 414.0 437.0
291 435.0 458.0
292 435.0 457.0
293 436.0 457.0
294 437.0 459.0
295 437.0 457.0
296 437.0 457.0
297 437.0 457.0
298 437.0 458.0
