0 0.0 7.0
1 0.0 7.0
2 0.0 8.0
3 0.0 7.0
4 0.0 8.0
5 0.0 8.0
6 0.0 7.0
7 0.0 8.0
8 7.0 15.0
9 7.0 15.0
10 7.0 15.0
11 7.0 14.0
12 8.0 15.0
13 8.0 16.0
14 8.0 16.0
15 9.0 15.0
16 14.0 22.0
17 15.0 23.0
18 15.0 23.0
19 15.0 22.0
20 15.0 22.0
21 15.0 22.0
22 16.0 21.0
23 16.0 23.0
24 21.0 30.0
25 22.0 30.0
26 22.0 30.0
27 22.0 30.0
28 22.0 31.0
29 23.0 30.0
30 23.0 31.0
31 23.0 30.0
32 30.0 38.0
33 30.0 38.0
34 30.0 39.0
35 30.0 38.0
36 30.0 39.0
37 30.0 38.0
38 31.0 39.0
39 31.0 38.0
40 38.0 45.0
41 38.0 46.0
42 38.0 45.0
43 38.0 46.0
44 38.0 46.0
45 39.0 47.0
46 39.0 47.0
47 39.0 47.0
48 45.0 55.0
49 46.0 55.0
50 46.0 54.0
51 46.0 54.0
52 46.0 54.0
53 47.0 55.0
54 47.0 54.0
55 47.0 55.0
56 54.0 62.0
57 54.0 62.0
58 54.0 62.0
59 55.0 64.0
60 55.0 64.0
61 55.0 64.0
62 55.0 63.0
63 55.0 62.0
64 62.0 72.0
65 62.0 71.0
66 62.0 71.0
67 62.0 71.0
68 63.0 71.0
69 64.0 71.0
70 64.0 72.0
71 64.0 72.0
72 71.0 81.0
73 71.0 80.0
74 71.0 81.0
75 71.0 81.0
76 71.0 80.0
77 72.0 81.0
78 72.0 81.0
79 72.0 82.0
80 80.0 90.0
81 80.0 89.0
82 81.0 89.0
83 81.0 91.0
84 81.0 91.0
85 81.0 90.0
86 81.0 90.0
87 82.0 91.0
88 89.0 100.0
89 89.0 100.0
90 90.0 100.0
91 90.0 100.0
92 90.0 99.0
93 91.0 100.0
94 91.0 100.0
95 91.0 99.0
96 99.0 110.0
97 99.0 111.0
98 100.0 109.0
99 100.0 110.0
100 100.0 110.0
101 100.0 109.0
102 100.0 110.0
103 100.0 110.0
104 109.0 119.0
105 109.0 119.0
106 110.0 119.0
107 110.0 121.0
108 110.0 119.0
109 110.0 121.0
110 110.0 119.0
111 111.0 121.0
112 119.0 130.0
113 119.0 129.0
114 119.0 129.0
115 119.0 127.0
116 119.0 129.0
117 121.0 130.0
118 121.0 129.0
119 121.0 131.0
120 127.0 131.0
121 129.0 139.0
122 129.0 139.0
123 129.0 139.0
124 129.0 138.0
125 130.0 141.0
126 130.0 140.0
127 131.0 141.0
128 131.0 140.0
129 138.0 150.0
130 139.0 150.0
131 139.0 149.0
132 139.0 150.0
133 140.0 151.0
134 140.0 149.0
135 141.0 151.0
136 141.0 151.0
137 149.0 161.0
138 149.0 161.0
139 150.0 161.0
140 150.0 162.0
141 150.0 162.0
142 151.0 161.0
143 151.0 162.0
144 151.0 161.0
145 161.0 173.0
146 161.0 173.0
147 161.0 173.0
148 161.0 173.0
