0 0.0 14.0
1 0.0 15.0
2 0.0 10.0
3 0.0 10.0
4 0.0 14.0
5 0.0 14.0
6 0.0 10.0
7 0.0 10.0
8 10.0 21.0
9 10.0 18.0
10 10.0 17.0
11 10.0 18.0
12 14.0 19.0
13 14.0 21.0
14 14.0 23.0
15 15.0 27.0
16 17.0 24.0
17 18.0 27.0
18 18.0 26.0
19 19.0 28.0
20 21.0 29.0
21 21.0 33.0
22 23.0 37.0
23 24.0 32.0
24 26.0 32.0
25 27.0 33.0
26 27.0 38.0
27 29.0 37.0
28 29.0 37.0
29 32.0 42.0
30 32.0 46.0
31 33.0 42.0
32 34.0 42.0
33 37.0 46.0
34 37.0 43.0
35 37.0 46.0
36 38.0 48.0
37 42.0 51.0
38 42.0 51.0
39 42.0 51.0
40 43.0 52.0
41 46.0 55.0
42 46.0 55.0
43 46.0 54.0
44 48.0 58.0
45 51.0 56.0
46 51.0 59.0
47 51.0 59.0
48 52.0 63.0
49 54.0 63.0
50 55.0 60.0
51 55.0 62.0
52 56.0 65.0
53 58.0 66.0
54 59.0 68.0
55 59.0 68.0
56 60.0 69.0
57 62.0 72.0
58 63.0 72.0
59 63.0 70.0
60 65.0 72.0
61 66.0 74.0
62 68.0 77.0
63 68.0 78.0
64 69.0 77.0
65 70.0 76.0
66 72.0 81.0
67 72.0 82.0
68 72.0 81.0
69 74.0 80.0
70 76.0 84.0
71 77.0 86.0
72 77.0 86.0
73 78.0 86.0
74 80.0 91.0
75 81.0 89.0
76 81.0 93.0
77 82.0 90.0
78 84.0 89.0
79 86.0 93.0
80 86.0 95.0
81 86.0 92.0
82 89.0 99.0
83 89.0 96.0
84 90.0 101.0
85 91.0 96.0
86 92.0 98.0
87 93.0 101.0
88 93.0 100.0
89 95.0 108.0
90 96.0 107.0
91 96.0 102.0
92 98.0 104.0
93 99.0 104.0
94 100.0 105.0
95 101.0 111.0
96 101.0 108.0
97 102.0 111.0
98 104.0 115.0
99 104.0 109.0
100 105.0 115.0
101 107.0 112.0
102 108.0 112.0
103 108.0 118.0
104 109.0 115.0
105 111.0 117.0
106 111.0 119.0
107 112.0 119.0
108 112.0 122.0
109 115.0 123.0
110 115.0 120.0
111 115.0 122.0
112 117.0 125.0
113 118.0 127.0
114 119.0 127.0
115 119.0 123.0
116 120.0 126.0
117 122.0 128.0
118 122.0 129.0
119 123.0 131.0
120 123.0 131.0
121 125.0 130.0
122 126.0 133.0
123 127.0 135.0
124 127.0 135.0
125 128.0 135.0
126 129.0 138.0
127 130.0 138.0
128 131.0 142.0
129 131.0 136.0
130 133.0 139.0
131 135.0 142.0
132 135.0 144.0
133 135.0 140.0
134 136.0 142.0
135 138.0 145.0
136 138.0 145.0
137 139.0 148.0
138 140.0 145.0
139 142.0 148.0
140 142.0 148.0
141 142.0 148.0
142 144.0 152.0
143 145.0 152.0
144 145.0 151.0
145 145.0 152.0
146 148.0 154.0
147 148.0 155.0
148 148.0 154.0
149 149.0 155.0
150 151.0 157.0
151 152.0 158.0
152 152.0 158.0
153 152.0 159.0
154 154.0 162.0
155 155.0 160.0
156 155.0 162.0
157 155.0 164.0
158 157.0 163.0
159 158.0 168.0
160 158.0 165.0
161 159.0 167.0
162 160.0 168.0
163 162.0 167.0
164 162.0 170.0
165 163.0 171.0
166 164.0 171.0
167 165.0 174.0
168 167.0 170.0
169 167.0 176.0
170 168.0 173.0
171 168.0 174.0
172 170.0 173.0
173 170.0 181.0
174 171.0 176.0
175 171.0 177.0
176 173.0 177.0
177 173.0 182.0
178 174.0 179.0
179 175.0 179.0
180 176.0 185.0
181 176.0 180.0
182 177.0 184.0
183 177.0 182.0
184 179.0 184.0
185 179.0 187.0
186 180.0 185.0
187 181.0 187.0
188 182.0 188.0
189 182.0 190.0
190 184.0 190.0
191 184.0 188.0
192 185.0 191.0
193 185.0 193.0
194 187.0 196.0
195 187.0 191.0
196 188.0 195.0
197 188.0 192.0
198 190.0 196.0
199 190.0 195.0
200 191.0 198.0
201 191.0 198.0
202 192.0 201.0
203 193.0 198.0
204 195.0 199.0
205 195.0 200.0
206 196.0 200.0
207 196.0 205.0
208 198.0 206.0
209 198.0 203.0
210 198.0 203.0
211 199.0 203.0
212 200.0 208.0
213 200.0 207.0
214 201.0 205.0
215 203.0 208.0
216 203.0 209.0
217 203.0 207.0
218 205.0 211.0
219 205.0 211.0
220 206.0 211.0
221 207.0 213.0
222 207.0 214.0
223 208.0 214.0
224 208.0 214.0
225 209.0 216.0
226 211.0 218.0
227 211.0 215.0
228 211.0 217.0
229 213.0 217.0
230 214.0 219.0
231 214.0 219.0
232 214.0 222.0
233 215.0 220.0
234 216.0 223.0
235 217.0 220.0
236 217.0 223.0
237 218.0 221.0
238 219.0 225.0
239 219.0 225.0
240 220.0 226.0
241 220.0 228.0
242 221.0 227.0
243 222.0 228.0
244 223.0 229.0
245 223.0 227.0
246 225.0 230.0
247 225.0 231.0
248 226.0 229.0
249 227.0 232.0
250 227.0 233.0
251 228.0 234.0
252 228.0 232.0
253 229.0 238.0
254 229.0 233.0
255 230.0 239.0
256 231.0 235.0
257 232.0 236.0
258 232.0 236.0
259 233.0 237.0
260 233.0 238.0
261 234.0 241.0
262 235.0 243.0
263 236.0 243.0
264 236.0 240.0
265 238.0 241.0
266 238.0 245.0
267 238.0 242.0
268 239.0 250.0
269 241.0 247.0
270 241.0 244.0
271 241.0 245.0
272 242.0 246.0
273 243.0 250.0
274 243.0 252.0
275 244.0 248.0
276 245.0 254.0
277 245.0 248.0
278 246.0 249.0
279 247.0 251.0
280 248.0 252.0
281 248.0 255.0
282 249.0 252.0
283 250.0 253.0
284 250.0 257.0
285 251.0 255.0
286 252.0 258.0
287 252.0 256.0
288 252.0 257.0
289 253.0 258.0
290 254.0 260.0
291 255.0 259.0
292 255.0 263.0
293 256.0 260.0
294 257.0 261.0
295 257.0 260.0
296 258.0 263.0
297 259.0 262.0
298 260.0 263.0
299 260.0 265.0
300 260.0 264.0
301 261.0 266.0
302 263.0 265.0
303 263.0 266.0
304 265.0 268.0
305 265.0 267.0
306 266.0 269.0
307 266.0 268.0
308 267.0 269.0
309 268.0 270.0
310 268.0 270.0
311 269.0 271.0
312 270.0 271.0
313 271.0 272.0
