0 0.0 262.0
1 0.0 169.0
2 0.0 539.0
3 0.0 125.0
4 0.0 262.0
5 0.0 295.0
6 0.0 125.0
7 0.0 172.0
8 125.0 403.0
9 126.0 322.0
10 170.0 435.0
11 172.0 401.0
12 263.0 464.0
13 263.0 607.0
14 295.0 671.0
15 338.0 539.0
16 401.0 562.0
17 413.0 691.0
18 449.0 735.0
19 464.0 672.0
20 539.0 808.0
21 539.0 830.0
22 562.0 804.0
23 608.0 948.0
24 672.0 947.0
25 672.0 870.0
26 691.0 1018.0
27 735.0 950.0
28 805.0 1064.0
29 809.0 1072.0
30 831.0 1067.0
31 871.0 1141.0
32 948.0 1189.0
33 948.0 1300.0
34 950.0 1320.0
35 1018.0 1189.0
36 1065.0 1231.0
37 1068.0 1338.0
38 1104.0 1575.0
39 1142.0 1460.0
40 1189.0 1358.0
41 1190.0 1595.0
42 1232.0 1430.0
43 1300.0 1689.0
44 1320.0 1457.0
45 1339.0 1483.0
46 1358.0 1577.0
47 1431.0 1686.0
48 1457.0 1594.0
49 1460.0 1792.0
50 1484.0 1789.0
51 1576.0 1704.0
52 1578.0 1703.0
53 1595.0 1837.0
54 1596.0 1892.0
55 1686.0 1939.0
56 1690.0 1804.0
57 1704.0 1895.0
58 1704.0 1999.0
59 1789.0 1998.0
60 1801.0 1906.0
61 1804.0 1996.0
62 1837.0 2106.0
63 1892.0 2030.0
64 1895.0 2106.0
65 1906.0 2111.0
66 1939.0 2198.0
67 1998.0 2286.0
68 1999.0 2227.0
69 1999.0 2137.0
70 2030.0 2198.0
71 2106.0 2202.0
72 2107.0 2285.0
73 2111.0 2368.0
74 2138.0 2312.0
75 2198.0 2371.0
76 2199.0 2288.0
77 2202.0 2369.0
78 2227.0 2448.0
79 2285.0 2450.0
80 2286.0 2395.0
81 2288.0 2563.0
82 2313.0 2450.0
83 2368.0 2563.0
84 2369.0 2472.0
85 2371.0 2561.0
86 2395.0 2585.0
87 2448.0 2658.0
88 2450.0 2637.0
89 2450.0 2635.0
90 2472.0 2637.0
91 2561.0 2776.0
92 2563.0 2707.0
93 2563.0 2708.0
94 2585.0 2706.0
95 2635.0 2777.0
96 2637.0 2729.0
97 2637.0 2841.0
98 2658.0 2775.0
99 2706.0 2904.0
100 2708.0 2797.0
101 2709.0 2841.0
102 2729.0 2965.0
103 2775.0 2842.0
104 2776.0 2905.0
105 2777.0 2860.0
106 2797.0 2903.0
107 2841.0 2964.0
108 2841.0 2922.0
109 2842.0 2962.0
110 2861.0 3037.0
111 2903.0 3020.0
112 2904.0 3020.0
113 2905.0 2980.0
114 2922.0 3022.0
115 2963.0 3074.0
116 2964.0 3076.0
117 2965.0 3127.0
118 2980.0 3077.0
119 3020.0 3090.0
120 3021.0 3143.0
121 3022.0 3128.0
122 3037.0 3178.0
123 3074.0 3180.0
124 3076.0 3129.0
125 3077.0 3179.0
126 3091.0 3228.0
127 3127.0 3227.0
128 3128.0 3193.0
129 3130.0 3273.0
130 3143.0 3228.0
131 3178.0 3287.0
132 3179.0 3274.0
133 3180.0 3240.0
134 3193.0 3274.0
135 3227.0 3331.0
136 3228.0 3318.0
137 3228.0 3319.0
138 3240.0 3319.0
139 3274.0 3361.0
140 3274.0 3373.0
141 3275.0 3360.0
142 3287.0 3361.0
143 3318.0 3413.0
144 3319.0 3401.0
145 3320.0 3402.0
146 3331.0 3439.0
147 3360.0 3403.0
148 3361.0 3441.0
149 3361.0 3452.0
150 3373.0 3441.0
151 3401.0 3477.0
152 3403.0 3489.0
153 3403.0 3513.0
154 3414.0 3479.0
155 3439.0 3478.0
156 3441.0 3513.0
157 3441.0 3513.0
158 3452.0 3547.0
159 3477.0 3548.0
160 3478.0 3525.0
161 3479.0 3547.0
162 3489.0 3578.0
163 3513.0 3578.0
164 3513.0 3559.0
165 3514.0 3579.0
166 3525.0 3590.0
167 3547.0 3611.0
168 3548.0 3624.0
169 3548.0 3611.0
170 3560.0 3608.0
171 3579.0 3644.0
172 3579.0 3645.0
173 3579.0 3644.0
174 3590.0 3656.0
175 3608.0 3704.0
176 3611.0 3675.0
177 3611.0 3676.0
178 3624.0 3676.0
179 3644.0 3729.0
180 3644.0 3686.0
181 3645.0 3703.0
182 3656.0 3704.0
183 3675.0 3739.0
184 3676.0 3713.0
185 3676.0 3731.0
186 3686.0 3730.0
187 3704.0 3754.0
188 3704.0 3755.0
189 3704.0 3756.0
190 3713.0 3763.0
191 3729.0 3779.0
192 3730.0 3786.0
193 3731.0 3777.0
194 3740.0 3779.0
195 3754.0 3807.0
196 3755.0 3798.0
197 3756.0 3801.0
198 3764.0 3819.0
199 3777.0 3801.0
200 3779.0 3837.0
201 3779.0 3821.0
202 3786.0 3821.0
203 3799.0 3841.0
204 3801.0 3845.0
205 3802.0 3827.0
206 3807.0 3858.0
207 3819.0 3841.0
208 3821.0 3858.0
209 3821.0 3855.0
210 3827.0 3862.0
211 3837.0 3874.0
212 3841.0 3871.0
213 3841.0 3878.0
214 3845.0 3890.0
215 3855.0 3875.0
216 3858.0 3886.0
217 3858.0 3890.0
218 3862.0 3893.0
219 3871.0 3900.0
220 3874.0 3905.0
221 3875.0 3904.0
222 3878.0 3920.0
223 3886.0 3918.0
224 3890.0 3930.0
225 3890.0 3907.0
226 3893.0 3914.0
227 3900.0 3917.0
228 3904.0 3930.0
229 3905.0 3932.0
230 3907.0 3926.0
231 3914.0 3951.0
232 3917.0 3941.0
233 3918.0 3948.0
234 3920.0 3938.0
235 3926.0 3941.0
236 3930.0 3958.0
237 3930.0 3943.0
238 3932.0 3951.0
239 3938.0 3953.0
240 3941.0 3967.0
241 3941.0 3961.0
242 3943.0 3962.0
243 3948.0 3961.0
244 3951.0 3970.0
245 3952.0 3971.0
246 3953.0 3975.0
247 3958.0 3970.0
248 3961.0 3985.0
249 3961.0 3978.0
250 3962.0 3977.0
251 3967.0 3982.0
252 3970.0 3997.0
253 3970.0 3978.0
254 3971.0 3984.0
255 3975.0 3985.0
256 3977.0 3996.0
257 3978.0 3991.0
258 3978.0 3989.0
259 3982.0 3990.0
260 3984.0 3992.0
261 3985.0 3997.0
262 3986.0 3994.0
263 3989.0 4002.0
264 3990.0 4001.0
265 3991.0 4005.0
266 3992.0 4000.0
267 3994.0 4003.0
268 3997.0 4009.0
269 3997.0 4006.0
270 3997.0 4011.0
271 4000.0 4006.0
272 4001.0 4011.0
273 4002.0 4007.0
274 4003.0 4011.0
275 4005.0 4014.0
276 4006.0 4015.0
277 4007.0 4013.0
278 4007.0 4015.0
279 4009.0 4019.0
280 4011.0 4018.0
281 4011.0 4020.0
282 4012.0 4017.0
283 4013.0 4018.0
284 4014.0 4022.0
285 4015.0 4022.0
286 4015.0 4024.0
287 4017.0 4021.0
288 4018.0 4027.0
289 4018.0 4024.0
290 4019.0 4025.0
291 4020.0 4027.0
292 4021.0 4025.0
293 4022.0 4028.0
294 4022.0 4030.0
295 4024.0 4031.0
296 4024.0 4028.0
297 4025.0 4030.0
298 4025.0 4029.0
299 4027.0 4032.0
